oxx.104s13	0.347575	69	85	1.5815054410511016	0.6352941176470588
oxx.136t25	0.481121	276	146	0	0.9452054794520548
oxx._140t8	0.364775	93	190	1.7715828842794228	0.868421052631579
oxx.__75s2	0.254949	135	72	1.245485535286531	0.5833333333333334
oxx.___706	0.889967	41	46	4.4895281018027555	1.0
oxx.__93s5	0.278375	221	68	1.4083172018293124	0.6911764705882353
oxx._104s8	0.359402	63	84	1.6769195133250432	0.7142857142857143
oxx._429s6	0.319750	138	66	1.711771796030762	0.6212121212121212
oxx._491s4	0.340490	204	208	1.6222448528483009	0.8365384615384616
oxx._341s3	0.550067	187	183	2.8148728395096714	0.9672131147540983
oxx.136s14	0.519986	198	147	0	0.9795918367346939
oxx._22t56	0.262719	287	123	1.188658258259686	0.5284552845528455
oxx.__57t5	0.392343	56	295	0	0.8610169491525423
oxx.____49	0.224381	141	246	0.8006099620266725	0.2926829268292683
oxx._490t8	0.300654	183	175	1.3912081049317586	0.8342857142857143
oxx._22s30	0.334456	55	121	1.6398586415115346	0.7355371900826446
oxx.___9t3	0.907405	6	108	4.883950617283951	1.0
oxx._22t58	0.194259	214	117	0.6473469246932472	0.09401709401709402
oxx._22t54	0.287401	18	91	1.1781225310637073	0.6153846153846154
oxx.104t18	0.333654	67	98	1.436518705175422	0.7142857142857143
oxx._491s3	0.346707	194	209	1.6656230536084013	0.84688995215311
oxx.__10s8	0.323014	124	165	1.4132338332180971	0.7333333333333333
oxx.___316	0.452149	44	182	2.4797528053342006	0.9285714285714286
oxx.___614	0.373219	31	182	1.8051518374099018	0.9175824175824175
oxx.__43s3	0.414162	76	261	1.9910492706862941	0.8390804597701149
oxx._451t1	0.298242	92	121	1.3451726139473172	0.6528925619834711
oxx.__57s1	0.331052	65	214	0	0.7149532710280374
oxx._512s1	0.479638	63	158	2.530679836927285	0.9430379746835443
oxx.___197	0.272647	187	425	1.1920056012744933	0.6964705882352941
oxx._12s83	0.344219	220	124	0	0.9112903225806451
oxx._140s9	0.290665	145	190	1.2483640855011098	0.6894736842105263
oxx._10t10	0.317627	133	165	0	0.6848484848484848
oxx.___303	0.348701	29	182	1.661871379851676	0.8021978021978022
oxx.____61	0.338246	82	219	1.4744981087558209	0.7488584474885844
oxx._22t44	0.307727	132	111	1.443491027460493	0.6576576576576577
oxx._491t6	0.326213	214	217	1.539205689366832	0.815668202764977
oxx.____94	0.362567	46	142	1.677206232564469	0.8309859154929577
oxx._620s7	0.481500	95	118	2.5595630800767037	0.9067796610169492
oxx.__90t2	0.342895	57	319	1.6309955924293495	0.8620689655172413
oxx.__66t5	0.412032	11	100	1.803090909090909	0.83
oxx._294t4	0.308661	43	210	1.354173917629067	0.7285714285714285
oxx.136s22	0.483259	275	146	0	0.9452054794520548
oxx.___249	0.318242	103	292	1.4350019167129537	0.839041095890411
oxx._429t9	0.316891	147	66	0	0.6515151515151515
oxx._123t2	0.198864	43	141	0.6949726286688188	0.1276595744680851
oxx.12s112	0.332008	310	128	0	0.875
oxx.___144	0.324876	76	186	1.428836068666289	0.7903225806451613
oxx._498t2	0.496211	22	97	2.5204623555139025	0.9072164948453608
oxx._294t3	0.296243	48	217	1.2665048860999437	0.6774193548387096
oxx._140t7	0.293872	138	184	1.2557705398332255	0.6413043478260869
oxx.____66	0.266472	17	112	1.027704831932773	0.48214285714285715
oxx.581s12	0.320086	256	82	1.5733668848637017	0.7439024390243902
oxx.__57t7	0.278636	82	214	0	0.5934579439252337
oxx.___108	0.388212	363	226	0	0.9203539823008849
oxx.___104	0.323592	91	84	1.4534042676899819	0.6666666666666666
oxx._316t3	0.487339	37	171	2.6254324499938524	0.9415204678362573
oxx.__34s1	0.348781	32	93	1.5917880679847372	0.7311827956989247
oxx._294s2	0.309513	45	210	1.3482972582972585	0.6952380952380952
oxx._22t59	0.241185	31	104	0.9620967741935478	0.4519230769230769
oxx.__24t6	0.472802	43	108	2.4248287601000778	0.9444444444444444
oxx.____12	0.220157	668	129	0	0.35658914728682173
oxx.___4t2	0.482509	21	92	2.562267080745342	0.9456521739130435
oxx._12s82	0.351278	212	126	0	0.9126984126984127
oxx.___133	0.227124	303	518	0.8706966659232095	0.3918918918918919
oxx.____14	0.514323	162	65	2.5278205423132962	0.8615384615384616
oxx._22t49	0.339263	176	115	1.6779830604178425	0.7478260869565218
oxx.__10t8	0.487227	51	177	2.369783981389166	0.9096045197740112
oxx.___132	0.294780	57	196	1.382582732341058	0.6581632653061225
oxx.___512	0.432627	79	158	2.2110855015838187	0.930379746835443
oxx.581t18	0.226299	334	107	0.9166763719340806	0.34579439252336447
oxx._144s1	0.404155	55	187	1.9590666018473506	0.8983957219251337
oxx.____96	0.352379	32	137	1.5314486696491647	0.7956204379562044
oxx._123s2	0.209862	60	145	0.7675667251120204	0.1793103448275862
oxx.__39t2	0.422823	33	220	2.066907713498623	0.9
oxx.136s20	0.517999	201	147	0	0.9795918367346939
oxx.____80	0.441314	81	248	0	0.8467741935483871
oxx.588t29	0.400392	38	64	2.260446301564722	0.734375
oxx.104s10	0.411414	72	80	1.979719287949921	0.875
oxx.____42	0.183626	160	303	0.5407948813749305	0.0033003300330033004
oxx._138t2	0.226883	158	142	1.029195003934759	0.5211267605633803
oxx._490t6	0.311912	179	168	1.4770543205669693	0.7738095238095238
oxx._22t42	0.361159	137	117	1.832463586220564	0.7606837606837606
oxx.__92t2	0.419761	78	138	2.1665508404638842	0.9202898550724637
oxx.136t29	0.442093	305	147	0	0.9115646258503401
oxx.___106	0.358684	9	409	1.5266232002173312	0.6821515892420538
oxx.____82	0.238870	295	152	0.8940236487101532	0.29605263157894735
oxx.__82t7	0.241719	290	151	0.9156640177127228	0.31788079470198677
oxx._490s4	0.306220	194	177	1.4385648673337925	0.7005649717514124
oxx._354t1	0.519134	89	149	2.6850213544844426	0.9328859060402684
oxx._12s74	0.333522	244	122	0	0.860655737704918
oxx.____52	0.302954	61	154	1.3387836207508337	0.6558441558441559
oxx.581s10	0.304255	222	85	1.426162334812854	0.7411764705882353
oxx._22s33	0.797826	36	102	4.453205726735141	0.9803921568627451
oxx.581t16	0.323495	132	85	1.5333782367908997	0.8235294117647058
oxx.__14t1	0.518386	161	64	2.588384365295031	0.875
oxx.__89s1	0.380305	13	82	2.0104752970606623	0.8170731707317073
oxx.___186	0.335180	111	397	1.5236559206332498	0.8564231738035264
oxx._22t40	0.212847	168	110	0.7633764937657156	0.2818181818181818
oxx._553s6	0.344471	172	138	1.7809471437271989	0.782608695652174
oxx._658t1	0.370158	16	88	2.0581439393939394	0.7727272727272727
oxx.140t10	0.289828	146	190	1.243313527086493	0.6894736842105263
oxx._581s4	0.312981	221	82	1.477602813255611	0.7439024390243902
oxx.___263	0.239996	133	488	0.9985932603490855	0.610655737704918
oxx._263t3	0.286757	58	489	1.3214308247877993	0.7464212678936605
oxx._134s4	0.287767	126	134	1.243873015873016	0.5597014925373134
oxx._431s1	0.435317	23	67	2.103769689103888	0.835820895522388
oxx.581s14	0.298539	232	85	1.3942761430591064	0.7764705882352941
oxx._104s6	0.342860	61	98	1.4990855358536859	0.7244897959183674
oxx._86t10	0.724395	21	103	3.799907535829866	0.9805825242718447
oxx._22s38	0.307450	133	112	1.4359386697262673	0.6339285714285714
oxx._116t1	0.387481	246	184	1.939052885204983	0.8641304347826086
oxx.___415	0.441975	41	47	2.237727036844837	0.7446808510638298
oxx._137t4	0.791294	39	193	4.238286029941333	0.9948186528497409
oxx.____39	0.256308	72	201	1.0196669235979725	0.3880597014925373
oxx.___267	0.656239	6	344	3.443992248062015	0.9796511627906976
oxx.___488	0.423278	102	121	2.338701784616965	0.9173553719008265
oxx._22t39	0.774512	39	105	4.347252747252749	0.9904761904761905
oxx.___433	0.362108	118	69	1.977220574125511	0.782608695652174
oxx._139s6	0.249633	123	130	1.0013266488276484	0.4846153846153846
oxx._429s9	0.312362	140	68	1.6615999637264973	0.6764705882352942
oxx._22s24	0.342189	43	111	1.6589446589446588	0.8288288288288288
oxx.____99	0.254993	28	135	0.9605722124240641	0.3925925925925926
oxx.__24t4	0.586762	22	132	3.1415125278761633	0.9621212121212122
oxx.620t12	0.448909	111	118	2.3511250850234044	0.8813559322033898
oxx._22t53	0.274763	284	116	1.2618685182865192	0.5775862068965517
oxx.__57t8	0.227270	108	225	0	0.3466666666666667
oxx.__41t2	0.275444	393	142	1.181863536727453	0.6197183098591549
oxx._307t6	0.251073	135	346	0.9761449656023029	0.5260115606936416
oxx.___437	0.318517	85	137	1.4087223210452067	0.6788321167883211
oxx.__66t1	0.838763	5	107	4.411214953271027	0.9906542056074766
oxx._553s2	0.359435	160	137	1.892866570261213	0.7956204379562044
oxx.__85s2	0.558618	20	105	2.956040100250625	0.9142857142857143
oxx.581s18	0.227612	378	114	1.0047580637417304	0.42105263157894735
oxx.__92s2	0.428920	83	129	2.2347928298560094	0.8992248062015504
oxx.__30t3	0.289634	39	273	1.4167074490961156	0.6886446886446886
oxx.104t17	0.332778	86	84	1.5111653963911147	0.6904761904761905
oxx.__92t3	0.399154	91	140	2.021831501831502	0.9
oxx._197t3	0.276288	177	428	1.2116664026611754	0.7219626168224299
oxx.___134	0.266438	142	136	1.0869940124686381	0.5367647058823529
oxx.12t109	0.325381	340	124	0	0.8387096774193549
oxx.__93s4	0.278387	158	68	1.4060734831705806	0.5588235294117647
oxx._200t2	0.283970	77	627	1.2541641184300447	0.5709728867623605
oxx.620t11	0.436969	68	122	0	0.9016393442622951
oxx._307s4	0.279295	70	344	1.1551928354759489	0.7151162790697675
oxx._676s4	0.555147	51	51	3.307312572087658	0.8235294117647058
oxx.____22	0.185206	524	124	0.614707510182904	0.0967741935483871
oxx.588s25	0.517742	53	52	2.938637378586581	0.9615384615384616
oxx.12t113	0.320538	362	124	0	0.8306451612903226
oxx.__78t5	0.325241	38	166	1.3917462167303638	0.7650602409638554
oxx.___121	0.237595	53	197	0.9590409112006661	0.4263959390862944
oxx._22t47	0.207027	167	111	0.7298226731168078	0.27927927927927926
oxx.____10	0.251086	196	186	0.9434355710853405	0.45161290322580644
oxx._133t1	0.264231	78	439	1.0351925978349668	0.5694760820045558
oxx.___587	0.447405	132	88	2.601949403823102	0.7840909090909091
oxx.136s32	0.329289	249	153	0	0.7843137254901961
oxx.__61s2	0.393354	67	203	1.9691823016578545	0.8522167487684729
oxx.__19t1	0.221390	21	123	0.7722802942315138	0.3333333333333333
oxx.581t17	0.294367	224	81	1.4026527194501788	0.7037037037037037
oxx.12s103	0.341151	257	127	0	0.889763779527559
oxx.____54	0.253509	45	101	0.9438243824382437	0.3564356435643564
oxx._104s7	0.398967	61	83	1.8496346039897293	0.7710843373493976
oxx._22t50	0.303588	136	112	1.4203353563647714	0.6339285714285714
oxx.____74	0.397983	30	438	1.9973967354222435	0.8812785388127854
oxx.___676	0.447897	89	49	2.5739248712763962	0.8571428571428571
oxx._137s3	0.802516	39	196	4.278202374067036	0.9846938775510204
oxx.__82t6	0.252653	236	150	0.998684216852987	0.38666666666666666
oxx._12s64	0.340292	221	127	0	0.8976377952755905
oxx.__75t2	0.261482	204	69	1.2944634125514283	0.5652173913043478
oxx.___431	0.390928	36	68	1.8264005602240891	0.8088235294117647
oxx._136s8	0.521018	202	145	0	0.9379310344827586
oxx.___236	0.372467	67	165	1.71917547249976	0.8666666666666667
oxx.___620	0.430564	119	119	2.243774079921113	0.8907563025210085
oxx.___8t2	0.437049	17	177	1.978979727484213	0.8757062146892656
oxx._22t45	0.314926	122	123	1.5151173690303499	0.6829268292682927
oxx.__78t9	0.242879	75	162	0.9126103881659434	0.4382716049382716
oxx.____78	0.177104	143	181	0.5207066686329	0.0
oxx._22s36	0.332299	100	123	1.624728586679806	0.6910569105691057
oxx.__10s3	0.506897	47	177	2.473290581539377	0.9209039548022598
oxx._22s41	0.318336	118	123	1.5367043196724877	0.6747967479674797
oxx.12t116	0.322258	324	127	0	0.8503937007874016
oxx.__52t1	0.412409	44	151	2.139625890819483	0.8741721854304636
oxx.__78t1	0.371300	35	141	1.8324691578759167	0.8581560283687943
oxx.____93	0.272423	257	68	1.3515397008754868	0.6470588235294118
oxx.___388	0.329661	111	130	1.4716109116109122	0.7461538461538462
oxx.___332	0.321373	97	153	1.4990931653302784	0.7254901960784313
oxx.___140	0.279882	162	191	1.1650798468462935	0.6020942408376964
oxx._134t2	0.318138	80	136	1.4053681124348472	0.6544117647058824
oxx._12s49	0.346387	229	126	0	0.9047619047619048
oxx.12s107	0.327103	334	124	0	0.8306451612903226
oxx.12t118	0.210621	152	122	0.7898900913667298	0.2786885245901639
oxx.___119	0.289284	98	248	1.2262951073345867	0.6814516129032258
oxx._22s53	0.318667	12	97	1.4009684473601995	0.6494845360824743
oxx.____62	0.238902	51	73	0.8413644910018803	0.410958904109589
oxx._341s4	0.554909	187	184	2.8368605825602016	0.9619565217391305
oxx._139s2	0.282883	92	122	1.2315916442787436	0.6557377049180327
oxx.___150	0.426768	26	367	2.0856508069587094	0.9291553133514986
oxx.___256	0.268385	22	348	1.1420858834651937	0.5172413793103449
oxx.__66s5	0.334148	11	119	1.458365164247517	0.7815126050420168
oxx.581t13	0.264469	319	98	1.108508772882786	0.5408163265306123
oxx.___341	0.550557	191	184	2.813872248912752	0.9619565217391305
oxx.__92t4	0.404601	94	135	2.0216748434547562	0.8888888888888888
oxx.___394	0.481415	22	121	2.61525526814783	0.9173553719008265
oxx._22s34	0.389911	108	112	2.0139197942936264	0.75
oxx.__78t8	0.282920	25	150	1.2189999999999999	0.6533333333333333
oxx.__19s1	0.257810	22	115	0.9875399962356484	0.4608695652173913
oxx._249t2	0.338741	97	283	1.5531272388376867	0.8939929328621908
oxx.___307	0.257845	155	344	1.0164154675032395	0.561046511627907
oxx._437s2	0.324219	73	137	1.4375756868757577	0.7007299270072993
oxx._12s81	0.335871	230	122	0	0.8524590163934426
oxx.___429	0.309703	147	68	0	0.6911764705882353
oxx.581s15	0.238002	335	116	1.0777799008262425	0.4396551724137931
oxx._22s18	0.314768	78	123	1.5003018661555252	0.6585365853658537
oxx.__66s3	0.549568	5	116	2.8646551724137947	0.9051724137931034
oxx.581s11	0.288710	193	126	1.3341270697974068	0.6587301587301587
oxx.__39t1	0.441793	26	207	2.157785209959123	0.893719806763285
oxx._12s77	0.334835	258	127	0	0.8740157480314961
oxx.____34	0.308537	91	87	1.1967945209324526	0.6551724137931034
oxx.___471	0.358590	40	115	1.8635340022296543	0.7913043478260869
oxx.__82s2	0.274443	103	146	1.1434718321428852	0.5068493150684932
oxx._78s10	0.214084	83	193	0.7338434998682963	0.11398963730569948
oxx._12s58	0.339844	229	124	0	0.8548387096774194
oxx._12s45	0.345269	224	123	0	0.8943089430894309
oxx.12t108	0.331214	291	127	0	0.9133858267716536
oxx.___127	0.283305	66	156	1.2884974000358627	0.5641025641025641
oxx.____86	0.568753	25	109	2.7193272171253837	0.944954128440367
oxx.136s19	0.519518	206	145	0	0.9379310344827586
oxx.____84	0.574832	85	139	2.8378634907200677	0.9784172661870504
oxx._12s59	0.327872	253	123	0	0.8211382113821138
oxx.__82s3	0.278940	133	142	1.1690349433121852	0.5140845070422535
oxx.____76	0.381091	130	105	1.8642576028622722	0.8380952380952381
oxx.____19	0.212890	26	125	0.7029169230769229	0.216
oxx.____92	0.389448	101	132	1.9702205220522049	0.8863636363636364
oxx.___118	0.286276	96	76	1.3528999307479221	0.5657894736842105
oxx.___226	0.332809	56	364	1.6852486798915423	0.8186813186813187
oxx.__93t7	0.276404	251	67	1.394480347267646	0.6716417910447762
oxx.___126	0.265258	37	282	1.029055651396077	0.4574468085106383
oxx.588t28	0.530763	73	51	3.0140642253857397	0.9607843137254902
oxx._525t1	0.768010	5	147	4.090476190476193	0.9523809523809523
oxx.__86s8	0.709617	12	100	3.895000000000002	0.97
oxx.__57s7	0.326288	65	293	0	0.8088737201365188
oxx.____24	0.338152	68	128	1.5218667690956977	0.890625
oxx._132t1	0.301420	46	203	1.4315746888460534	0.6945812807881774
oxx.___123	0.198666	76	146	0.6765897620764241	0.0821917808219178
oxx.__57t4	0.313086	73	211	0	0.6492890995260664
oxx.___139	0.242073	134	130	0.9512132800428171	0.3923076923076923
oxx._351t1	0.338608	22	187	1.5736046484709592	0.7272727272727273
oxx.___112	0.492147	49	134	2.5491039699461875	0.9701492537313433
oxx._437s5	0.322667	79	137	1.4301996934353955	0.6861313868613139
oxx._676s5	0.553072	62	49	3.3636775704464768	0.8571428571428571
oxx.___160	0.300333	68	282	1.4088724089191085	0.7695035460992907
oxx._12t82	0.277282	82	118	1.1164852326489365	0.5677966101694916
oxx.____57	0.209630	116	274	0	0.2773722627737226
oxx.___490	0.287322	215	187	1.3115305089453932	0.6524064171122995
oxx.__61t3	0.408132	66	192	2.0555215617715623	0.890625
oxx.104s14	0.387402	67	83	1.7748660857813894	0.7831325301204819
oxx.___235	0.439487	147	188	2.193106271946261	0.8882978723404256
oxx.136t21	0.465452	227	147	0	0.9251700680272109
oxx.___397	0.544657	14	94	2.8733925648819265	0.8936170212765957
oxx.__24t7	0.446585	44	114	2.2288768962575576	0.9210526315789473
oxx._134t3	0.294159	119	132	1.2757215366886354	0.5606060606060606
oxx.12s108	0.332150	276	127	0	0.8818897637795275
oxx._22s35	0.307754	127	112	1.4373069437748924	0.6696428571428571
oxx.12t119	0.243848	586	128	0	0.4453125
oxx.___248	0.416231	64	220	2.2304044913419925	0.8818181818181818
oxx._139t6	0.263714	107	123	1.0985344062574818	0.5528455284552846
oxx._491s6	0.333784	214	206	1.5687385967804526	0.8446601941747572
oxx.____46	0.230589	46	92	0.8576559546313799	0.30434782608695654
oxx.__85t3	0.489022	23	101	2.529957343560443	0.9504950495049505
oxx._10t11	0.307273	142	169	0	0.6863905325443787
oxx.____43	0.299543	131	331	1.139687383025871	0.5347432024169184
oxx._12s71	0.350161	202	126	0	0.8809523809523809
oxx._490t7	0.294041	207	186	1.3508802720120952	0.6505376344086021
oxx.___491	0.332534	217	206	1.5602458751534856	0.8349514563106796
oxx.___354	0.335589	143	158	1.4482630936544287	0.7468354430379747
oxx.___115	0.272376	55	154	1.0546460273733003	0.4805194805194805
oxx.___502	0.326587	79	113	1.5203114722550146	0.6991150442477876
oxx._130t3	0.309677	33	78	1.3653360528360532	0.6025641025641025
oxx.___130	0.288010	43	95	1.2949583260476774	0.5789473684210527
oxx._488s2	0.415694	99	128	2.2984001365697795	0.8984375
oxx.__10t9	0.356747	95	170	1.6575745998287326	0.8470588235294118
oxx._10s10	0.315256	132	173	1.3806618450310812	0.7976878612716763
oxx.__80t1	0.496891	74	244	0	0.9098360655737705
oxx.___4t3	0.407544	24	96	2.003623188405797	0.8854166666666666
oxx._10t13	0.297713	154	173	1.2529339639166235	0.7687861271676301
oxx.___370	0.340177	21	124	1.4704301075268815	0.6854838709677419
oxx.12t110	0.341233	247	128	0	0.890625
oxx.___498	0.452699	27	100	2.1976923076923085	0.88
oxx.___525	0.469130	15	144	2.236177248677248	0.9027777777777778
oxx._442s1	0.555713	15	109	2.9943206640454356	0.963302752293578
oxx.__30t2	0.356422	22	249	1.7482918687737972	0.7791164658634538
oxx._414s2	0.459850	48	57	2.7066380490232675	0.8245614035087719
oxx.136s31	0.434425	310	148	0	0.9054054054054054
oxx._22s44	0.211800	113	113	0.7543324793305215	0.2831858407079646
